x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
1122238,130,2,47,130,0,1,2,1,0,0,0,0,1,4,3,1,3,3,3,2,2,2,1,0,1,1,0,1,3,4,0,2,2,3,4,0,2,2,3,0.0061,19400,19280,13800,2000,2,0,0,0,0,0,0,0,0,0,0,0.0103,0.0044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,0,1,1,1,120,62,13800,19280,130,2,66,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,8090,10,10,10,0.82,1,1,1,0.2625,8210,0,,0,0,0,8210,0,8210,1,1,1,1,0,1,10,10,10,8090,8090,0.82,0,,8090,0.82,1,1,1,0,,0,,746
1510564,105,105,105,133,0,0,0,0,0,0,3,1,2,6,1,5,2,1,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,1,105,105,105,0,0,,0,,0,,0,0,0,0,,0,,576
1075640,103,11,33,209,1,0,3,6,3,3,2,6,3,26,7,19,8,4,14,4,3,3,12,0,1,1,0,6,6,12,0,0,0,5,7,0,0,0,3,0.5967,27500,11090,10500,250,1,0,0,0,0,0,1,0,0,2,1,0.9985,0.0502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,3,3,1,0,0,0,2,26592,10182,10500,11090,103,11,37,1,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,41907,59,11,28.3333,0.5499,1,1,1,0.2924,68499,10182,1.0182,0,0,0,58317,0,58317,1,1,1,3,0,1,59,11,28.3333,41907,41907,0.5499,0,,41907,0.5499,1,1,1,0,,0,,543
857186,125,32,89,204,1,0,0,0,1,0,1,0,9,11,3,8,4,2,6,2,3,1,5,0,1,1,0,5,3,1,0,0,0,1,1,0,0,0,1,0.3685,10500,6630,10000,500,0,0,0,1,0,0,0,0,0,0,0,0.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1,1,1,0,0,0,0,0,3870,3870,10000,6630,125,112,118.5,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,716,32,32,32,0.1526,1,1,1,0.0753,4586,0,,0,0,0,4586,0,4586,1,1,1,1,0,1,32,32,32,716,716,0.1526,0,,716,0.1526,1,1,1,0,,0,,727
1170694,171,140,160,171,1,0,0,1,0,1,0,1,3,6,3,3,4,2,4,3,2,2,1,0,1,1,0,1,3,9,0,0,0,0,4,0,0,0,0,0.0588,14800,13929,8700,800,0,0,0,0,0,1,0,0,0,0,0,0.5806,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.3333,3,2,2,1,0,0,0,0,0,871,871,8700,13929,171,140,160,1,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,1,1,1,0.0697,2141,0,0,0,0,0,871,0,871,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,556
808904,70,37,53,217,0,0,0,0,0,1,1,0,1,3,2,1,2,2,3,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0.3996,2600,1561,2960,1100,0,1,0,0,0,0,0,1,0,0,1,0.7909,0.1126,3,0,0,0,0,2,3,1,0,0,0,0,1,1,3,1,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,8195,7156,2960,1561,70,37,53.5,1,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.4739,8195,7156,2.4175,0,0,0,1039,0,1039,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,613
1097773,284,31,132,284,1,0,0,1,2,0,1,0,6,10,3,7,4,3,9,2,3,2,0,1,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0.0185,26200,25713,20000,1000,2,0,0,0,0,0,0,0,0,0,0,0.0574,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,0,0,0,487,356,20000,25713,284,81,182.5,0,0,,0,1,1,1,1,1,1,1,1,0,1,0,31,31,31,127676,0.9457,1,1,1,0,0,,,,,0,0,0,0.6273,128163,0,,0,0,0,128163,0,128163,1,1,1,0,0,,,,,0,127676,,0,,0,,0,0,0,0,,0,,822
1394713,,,,111,1,0,0,0,0,1,2,1,1,5,0,5,3,0,4,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,500,300,0,0,0,0,0,0,0,0,0,0,0,,,6,0,0,0,1,3,5,0,0,0,0,0,0,0,3,0,1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,1,31,0,0,0,0,1,0,0,0,2,14,0,0,0,0,2,0,0,0,2,13,0,0,0,0,1,0,0,0,2,11,0,0,0,2,10,,,0,0,0,0,0,0,0,0,0,1187,651,500,0,,,,3,0,,0,0,0,1,1,0,1,1,0,0,5,1,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0209,1187,1187,0.021,0,0,0,0,0,0,0,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,606
1660055,118,3,36,262,0,3,4,1,3,7,7,10,13,45,9,36,8,6,24,3,4,3,9,1,1,1,7,9,13,3,0,0,3,3,1,0,0,1,1,0.7181,269500,75972,483800,0,0,0,0,0,0,0,0,1,1,0,0,0.8669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.3333,2,2,2,2,2,1,0,1,2,17340,17340,30000,16260,103,3,32.5,0,0,,0,1,1,1,1,1,1,11,3,0,1,0,118,26,63.3333,1084744,0.9046,1,1,1,1,15627,5,3,4,0.9012,1,1,1,0.2562,1117711,0,,0,0,0,1117711,0,1117711,1,1,1,2,0,2,5,3,4,15627,924183,0.9012,0,,15627,0.9012,1,1,1,0,,0,,740
899644,55,8,31,104,0,0,1,0,0,3,1,1,0,6,2,4,4,2,1,1,1,1,5,0,0,1,0,0,1,4,0,0,1,2,4,0,0,1,2,1.0225,400,-9,400,400,0,0,0,0,0,0,0,0,0,0,1,1.0225,1.0225,6,0,0,1,1,5,6,0,0,0,0,0,0,0,1,0,6131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,1,409,409,400,-9,8,8,8,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.5044,5204,132,0.0288,0,0,0,5072,0,5072,1,1,1,1,0,9,55,55,55,4663,4663,1.0663,0,,4663,1.0663,1,1,1,1,5,4663,1.0663,520
1076907,400,59,230,423,1,0,1,1,2,4,2,6,9,25,4,21,5,3,17,1,3,1,2,1,1,1,3,2,10,2,0,0,0,0,2,0,0,0,0,0.1628,16300,13645,20000,100,0,1,0,0,0,0,0,0,0,0,0,0.1628,0.1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,1,2,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,2809,2655,20000,13645,400,64,288,1,0,,0,1,1,1,1,0,1,3,0,0,2,1,,,,0,,0,0,0,1,2036,59,59,59,0.1236,1,1,1,0.0127,4845,0,,0,0,0,4845,0,4845,1,1,1,1,0,1,59,59,59,2036,2036,0.1236,0,,2036,0.1236,1,1,1,0,,0,,820
1589632,254,1,116,254,0,2,2,0,1,4,4,5,9,25,9,16,6,4,21,7,4,4,2,0,1,1,0,2,13,6,0,5,5,6,4,0,3,3,4,0.1056,117800,105359,49000,230,2,1,0,1,0,1,1,0,0,0,0,0.6057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,2,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,1,2,2,3,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571,0.8571,7,6,6,6,3,3,2,2,2,12441,5755,49000,105359,254,1,116.7777,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,1,1,1,0.0401,12441,0,,0,0,1,12441,1873,10568,1,1,1,0,0,1,,,,0,0,,0,,0,,1,1,1,0,,0,,718
1140834,63,5,34,117,0,1,1,0,0,0,1,0,1,3,2,1,2,2,2,1,1,1,0,0,0,1,0,0,2,1,0,0,1,1,1,0,0,1,1,1.1366,300,-41,900,300,0,0,0,0,0,0,0,0,0,0,1,1.1366,1.1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,0,0,0,1,0,0,0,1,28,0,0,0,0,0,0,0,5,16,27,0,0,0,0,0,0,0,5,16,27,0,0,0,0,0,0,0,5,16,27,0,0,5,16,27,1,2,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28,0,0,0,0,0,0,0,5,16,27,0,0,0,0,0,0,0,5,16,27,0,0,0,0,0,0,0,5,16,27,0,0,5,16,27,1,1,0,0,0,0,0,0,0,1,1,341,341,900,-41,5,5,5,1,1,1.1366,341,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,4.2041,5045,5045,16.8166,2,2,2,5045,5045,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,401
1182478,,,,8,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,1,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,9,0,0,3,5,8,9,1,0,0,0,0,1,1,5,0,4475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1,1278,0,,0,0,0,0,0,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,448
890092,,,,188,1,0,0,1,1,0,1,0,8,11,0,11,5,0,5,0,2,0,3,1,1,1,3,3,3,7,0,0,0,0,3,0,0,0,0,,0,0,2000,100,0,0,0,0,0,0,0,0,0,0,1,,,2,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,1986,2,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,1,1,2,2,1,0,0,0,1,1,0,1,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,458,458,2000,0,,,,3,0,,0,0,0,0,0,0,1,3,0,0,5,1,,,,0,,0,0,0,0,0,,,,,1,1,1,0.0151,10652,10652,0.642,0,0,0,0,0,0,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,543
1096480,,,,81,1,0,0,0,0,0,7,0,0,7,0,7,3,0,6,0,2,0,1,0,1,1,0,1,3,3,0,1,1,1,3,0,1,1,1,,0,0,600,0,0,0,0,0,0,0,0,0,0,0,2,,,4,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,11233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1351,830,600,0,,,,5,0,,0,0,0,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0656,1351,1351,0.068,0,0,0,0,0,0,0,1,1,0,0,9,,,,0,0,,0,,0,,0,0,0,0,,0,,543
988903,,,,104,0,0,0,0,0,1,7,18,0,26,0,26,2,0,1,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,200,0,,,,1,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.07,735,735,0.393,0,0,0,0,0,0,0,0,0,0,0,9,,,,0,0,,0,,0,,0,0,0,0,,0,,526
826715,97,2,26,97,0,6,10,8,4,2,2,2,0,28,25,3,6,5,9,9,3,3,19,0,1,1,0,1,8,3,0,0,0,0,3,0,0,0,0,0.3493,68200,44372,25000,500,3,0,0,0,1,0,0,0,0,4,0,0.9864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888,0.8888,7,5,4,3,2,2,2,4,7,23828,11890,25000,44372,17,2,7.2222,1,1,0.4756,11890,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,12759,13,13,13,0.8422,1,1,1,0.6215,78128,11890,0.4756,1,1,1,78128,11890,66238,1,1,1,16,0,1,97,5,37,54300,54300,0.9864,0,,54300,0.9864,1,1,1,0,1,41541,1.0412,594
1673556,24,0,12,27,0,1,1,0,2,0,0,0,0,3,2,1,2,2,2,1,1,1,1,0,0,1,0,0,2,3,0,2,2,2,2,0,1,1,1,0,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,500,500,0,0,0,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.8778,5706,0,,0,0,0,5706,0,5706,1,1,1,1,0,1,24,24,24,5706,5706,1.0374,0,,5706,1.0374,1,1,1,0,1,5706,1.0374,699
1658145,377,8,125,377,1,0,1,2,2,6,5,3,14,33,4,29,9,3,11,2,3,1,19,0,1,1,0,9,5,3,0,0,0,0,2,0,0,0,0,0.0261,7500,7304,10000,124,1,0,0,0,0,0,0,0,0,0,0,0.0391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,2,2,1,0,0,0,0,0,0,196,196,10000,7304,377,105,241,0,0,,0,1,1,1,1,0,1,1,0,0,1,0,,,,0,,0,0,0,1,36040,13,13,13,0.8559,1,1,1,0.1309,54844,0,,0,0,0,54844,0,54844,1,1,1,2,0,1,13,8,10.5,54648,54648,0.8762,0,,54648,0.8762,1,1,1,0,,0,,798
1298011,9,3,5,39,0,2,3,0,0,1,0,0,0,4,3,1,3,3,2,1,1,1,2,0,1,1,0,1,2,30,0,0,11,28,7,0,0,3,6,0.34,500,330,10000,500,0,0,0,1,0,0,0,0,0,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,170,170,10000,330,3,3,3,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,16048,5,5,5,0.9811,1,1,1,0.5989,16386,0,,0,0,0,16386,0,16386,1,1,1,2,0,1,9,5,7,16216,16216,0.962,0,,16216,0.962,1,1,1,0,,0,,640
